mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
4.017354091008504,0.018516439002117597,0.07248489061991374,0.0014232177005819805,friedman_mse,0.2,deviance,8,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9991238119390482,0.9993184318734581,0.9995226338189724,0.998887231032076,0.9993102253019917,0.9993266551797214,0.9992481648575446,0.00019833463660315356,1
3.835751016934713,0.03212789952203905,0.07413828372955322,0.0025747881363320877,friedman_mse,0.2,deviance,8,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9990450971754041,0.9995966596400837,0.9992906505629146,0.999102740559322,0.9990208044951248,0.9990550237613578,0.9991851626990345,0.00020445820446386294,2
2.935139854749044,0.02822533621606758,0.07327779134114583,0.0004701778131960124,friedman_mse,0.2,deviance,8,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9986332186905967,0.9994521170826614,0.9992724398758706,0.9990961868920545,0.9992046264246539,0.9992218228545638,0.9991467353034001,0.00025308221536987565,3
4.223084966341655,0.027123992337698858,0.074026624361674,0.0013463864222161646,friedman_mse,0.2,deviance,8,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9991622863110539,0.9992332740030367,0.9990108726043664,0.9987385898364781,0.9992811760909701,0.9993764392571786,0.9991337730171806,0.00020920575282530932,4
2.811392386754354,0.011920919343361688,0.07722135384877522,0.007302877877682877,friedman_mse,0.2,deviance,8,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9988190575633997,0.9994580889984548,0.9990537490302625,0.9989140302036905,0.9992829338739684,0.9991123710282237,0.9991067051163331,0.00021495286068982694,5
3.0358922878901162,0.012645836060405589,0.07422749201456706,0.0004800977621609845,friedman_mse,0.2,deviance,8,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9993037943383177,0.9992685833316249,0.999019589104925,0.9988861564351964,0.998791449321398,0.9992494342115297,0.9990865011238319,0.0001994108995605399,6
2.9243642489115396,0.015873542070556565,0.07336493333180745,0.0009042401240627286,friedman_mse,0.1,deviance,8,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.999062019587029,0.9992592509134415,0.9991209899661401,0.9986882508353995,0.9991456435442233,0.9990670130175516,0.9990571946439641,0.00017746314243497174,7
2.6910918156305947,0.024798291688371443,0.07408420244852702,0.000762479721409201,friedman_mse,0.2,deviance,8,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9990498493013957,0.9991973864073115,0.9991959611792517,0.9989591341167706,0.998640854761501,0.9992025909681415,0.9990409627890621,0.00020061482705646902,8
3.634025812149048,0.014090484876822915,0.07227814197540283,0.0005314718733617628,friedman_mse,0.2,deviance,8,sqrt,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9989981918537953,0.9991354392538719,0.9992655198368867,0.9987985494589061,0.998814269669048,0.9991204041597082,0.9990220623720361,0.00017102757726991167,9
3.8335222800572715,0.021970530709724462,0.07259015242258708,0.0006163344452435289,friedman_mse,0.1,deviance,8,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9990625108290969,0.9994299334941159,0.9989322123478491,0.9987593200610476,0.9989407149640674,0.9989988608585122,0.9990205920924482,0.00020503829699832087,10
2.802587866783142,0.013279718425096695,0.07382404804229736,0.000541012589795245,friedman_mse,0.1,deviance,8,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9986027306477846,0.9993181383519835,0.9989234501532108,0.9988768743657271,0.9991070493847406,0.9992709522714994,0.9990165325291577,0.00024606554247221836,11
4.221492409706116,0.029103392315156757,0.07665836811065674,0.003625580040108842,friedman_mse,0.1,deviance,8,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9986530104806152,0.9992090773074358,0.9991090458647884,0.9986673724746961,0.9988750515598254,0.9991635779703296,0.9989461892762818,0.00022790473865979603,12
3.6255582571029663,0.014258187169730442,0.07206988334655762,0.0005517727791727654,friedman_mse,0.1,deviance,8,sqrt,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9985783017457905,0.9989412144022103,0.999053394537573,0.9987659839761116,0.9989986615727495,0.9992123520435332,0.9989249847129947,0.00020421845421968881,13
3.0498726765314736,0.032924338385428395,0.07312341531117757,0.00020294465331248615,friedman_mse,0.1,deviance,8,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9988997124735276,0.9992945670224938,0.9990259866171339,0.9982991826751093,0.9986406735863211,0.9990095852970808,0.9988616179452777,0.0003170061347766911,14
4.023717085520427,0.01823948407607609,0.07236099243164062,0.0008797365686397879,friedman_mse,0.1,deviance,8,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9989504241761399,0.9991501905031692,0.9990082254137587,0.9986354375342728,0.9987964523479593,0.9986029993691364,0.9988572882240728,0.00019783395395705212,15
2.7002886533737183,0.020507011207271372,0.07398239771525066,0.0004787494474787635,friedman_mse,0.1,deviance,8,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9987423249203079,0.9990163897240663,0.998790229924621,0.9985993848111463,0.9985812168468001,0.9989232325627591,0.9987754631316167,0.00015807847263231233,16
2.961012840270996,0.005981523543084684,0.07256293296813965,0.0006413483412839693,friedman_mse,1,deviance,8,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.998329869509609,0.9989801785911586,0.9987605810310021,0.9988096954933919,0.9986279870666808,0.9981120929660465,0.9986034007763148,0.0002960945424708739,17
4.1848076184590655,0.06461651712275096,0.07697900136311848,0.0034085797579628853,friedman_mse,1,deviance,8,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.997762086839686,0.9986451479778587,0.9989051232630496,0.998205484468901,0.9986917969538922,0.9980609375840531,0.9983784295145735,0.00039944411436850907,18
2.1969794829686484,0.008849467552794518,0.06709996859232585,0.0011025750531193825,friedman_mse,0.2,deviance,5,sqrt,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9983214919253122,0.9986736702328167,0.9984890406443057,0.9979649199531437,0.997651513924693,0.9986534400001442,0.9982923461134026,0.0003726501666971309,19
313.8813445965449,3.4768431688119246,0.07628190517425537,0.001249007488726879,mae,0.2,deviance,8,sqrt,10,1.0,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9977907395747618,0.9986463375779554,0.9981754711190607,0.9979821567758049,0.9985056148244282,0.9985116631693909,0.9982686638402338,0.00031011145303485313,20
2.542009115219116,0.0034383460831887286,0.06550463040669759,0.0006957831483489173,friedman_mse,0.2,deviance,5,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9984694173411501,0.9986268500043126,0.9982782973414009,0.9972336503151533,0.9982685447887734,0.9985509860818468,0.9982379576454395,0.0004679732431101317,21
2.320614496866862,0.008669913466886666,0.06736310323079427,0.0008650200587849761,friedman_mse,0.2,deviance,5,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9979939882608664,0.99860669156092,0.9990698841916199,0.9968569138249505,0.9982687784647158,0.9984338106752567,0.9982050111630549,0.0006864965502906179,22
1.6304844617843628,0.002522999735018422,0.06727627913157146,0.0007272655586028267,friedman_mse,0.2,deviance,5,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9981076925720087,0.9985333624791283,0.9985430013937234,0.9982623413784857,0.997166686151125,0.9985616632502564,0.9981957912041213,0.0004898331587399561,23
2.4414546887079873,0.0032146042282388734,0.06660254796346028,0.0009668242289002032,friedman_mse,0.2,deviance,5,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9984193716394396,0.9982524911817933,0.9984901771347117,0.9978724039692912,0.9977019943966502,0.9982600140049847,0.9981660753878119,0.0002849289838689245,24
1.7623863220214844,0.004343044249997495,0.06612114111582439,0.00033338165815801805,friedman_mse,0.2,deviance,5,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9980187504083121,0.9985252120710765,0.9985185726008533,0.997817446310264,0.9979248276604133,0.9981023981128085,0.9981512011939547,0.0002761063011577612,25
284.6502400636673,4.07705661784718,0.07579378286997478,0.0016274444083857775,mae,0.2,deviance,8,sqrt,10,0.95,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9980998797542616,0.9984692726602775,0.9985247131541266,0.9979773548035384,0.9975299928186973,0.9983037534028085,0.9981508277656185,0.00033731989884405603,26
1.5505718390146892,0.003817867289762286,0.06822407245635986,0.001483648957657434,friedman_mse,0.2,deviance,5,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9982121787029496,0.998535089874092,0.9985687412867545,0.9976206092205047,0.9976494799736084,0.9983041183833917,0.9981483695735501,0.0003834092869793517,27
261.82753241062164,11.630215747475754,0.07554781436920166,0.0010444467303958001,mae,0.2,deviance,8,sqrt,10,0.9,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9982245663403685,0.9985038027005935,0.9983199443144125,0.9984329401336611,0.9972785612799082,0.9978867764474828,0.9981077652027377,0.0004198535641897039,28
235.46670615673065,7.642702152011808,0.07865691184997559,0.0045135305247367636,mae,0.2,deviance,8,sqrt,10,0.85,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9978580070780827,0.9980271346744394,0.9979934522700067,0.9971876413545122,0.9982477498102499,0.9986845679813516,0.9979997588614403,0.00044923651209250576,29
142.64385890960693,4.763027377498702,0.07733496030171712,0.0016567846225415057,mae,0.2,deviance,8,log2,10,0.85,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9978114853838802,0.9981531928611103,0.998073479975598,0.9978320420476319,0.9976078884226652,0.9981740702991202,0.9979420264983343,0.00020676129171380984,30
1.7050627867380779,0.0038086320688224995,0.06739409764607747,0.0015622253435467754,friedman_mse,0.2,deviance,5,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9976212983369616,0.9985255225898217,0.9980467517451828,0.9972860339717681,0.997613060711011,0.9984738383444087,0.997927750949859,0.00046087731477867285,31
181.1522053082784,4.653216060722317,0.07800809542338054,0.000347186372294252,mae,0.2,deviance,8,log2,10,0.95,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9977723948336245,0.9973957718147334,0.9983588547460096,0.9975483108281686,0.9977313904130305,0.998523728695881,0.9978884085552413,0.00041259798879697746,32
163.29521882534027,5.785429721053287,0.07748393217722575,0.0008887862543053806,mae,0.2,deviance,8,log2,10,0.9,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9977791024006297,0.9982134141194068,0.9981223007119393,0.9979602405455271,0.9971778500953606,0.9979986425878945,0.9978752584101264,0.00033996302174684015,33
198.02250003814697,3.45349405152567,0.07723422845204671,0.0008398579696487007,mae,0.2,deviance,8,log2,10,1.0,"{'criterion': 'mae', 'learning_rate': 0.2, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9981155941916443,0.9979073868525156,0.9984474801451062,0.9969645747055704,0.9975937318275998,0.9981048616212339,0.9978556048906116,0.00047350349077547414,34
2.4413019816080728,0.005007780918736617,0.06663302580515544,0.001178055604548479,friedman_mse,0.1,deviance,5,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9970197033062673,0.9976228101872359,0.9979695777911589,0.9972502664737457,0.9976311544494216,0.9979327644185544,0.9975710461043973,0.0003422568796615944,35
2.3309431076049805,0.010796937391784424,0.06668190161387126,0.0006345446531921206,friedman_mse,0.1,deviance,5,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9982315698893383,0.997481856810093,0.9981407640186193,0.9972161225424783,0.9967384715174852,0.9973760451667518,0.9975308049907944,0.0005190191650912981,36
333.78895850976306,9.41326447043926,0.07626561323801677,0.0009227424855888416,mae,0.1,deviance,8,sqrt,10,1.0,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9973585720206948,0.9980768325588849,0.997888998760394,0.9972932270697867,0.9967963659198393,0.9974844750771219,0.9974830785677868,0.0004164205981461194,37
246.36362222830454,5.544662631456178,0.0763695240020752,0.0012231258537460821,mae,0.1,deviance,8,sqrt,10,0.85,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9974822526954338,0.9980755590838127,0.9980903436759452,0.996443065741482,0.9966305359605453,0.9979826274417543,0.9974507307664955,0.0006796483315601074,38
168.10487306118011,2.8857082755131316,0.0766588846842448,0.0012574713514725774,mae,0.1,deviance,8,log2,10,0.9,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9971124145637973,0.9976512771795598,0.9975799661779146,0.9972618829299785,0.9972179296118344,0.9976729504318318,0.9974160701491527,0.00022487471349958078,39
2.548436482747396,0.009005149142753162,0.06640660762786865,0.0002472822421741978,friedman_mse,0.1,deviance,5,sqrt,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 1.0}",0.9974731037626128,0.9973877238636597,0.9977971867842754,0.997237795622992,0.9966233684223548,0.9979518645349854,0.9974118404984801,0.00042747950303690107,40
189.3162132104238,3.658370927850244,0.07696866989135742,0.0007900731863377748,mae,0.1,deviance,8,log2,10,0.95,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9966851188462295,0.9979347835904789,0.997051013472331,0.9974268593138145,0.9971934881898938,0.9979509987228539,0.9973737103559337,0.0004585595962511213,41
1.6527613401412964,0.043627297000801764,0.06783167521158855,0.0007129175282256196,friedman_mse,0.1,deviance,5,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9973802811144632,0.9975956269144298,0.9977725321717603,0.9965843399700083,0.997069590615749,0.9978380168866628,0.9973733979455122,0.00043579876204578747,42
298.76332147916156,9.208940367598643,0.07613563537597656,0.000687868604065995,mae,0.1,deviance,8,sqrt,10,0.95,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9972469371648888,0.997929840692733,0.9976990505066293,0.996500132247798,0.9969565984505996,0.9978625964077693,0.9973658592450696,0.000517519627928089,43
2.207549571990967,0.005289400911917,0.06676264603932698,0.000768198491999803,friedman_mse,0.1,deviance,5,sqrt,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.85}",0.9972262044903151,0.9976372390952358,0.997549851544955,0.9971501970784142,0.996378080467472,0.9981693215993033,0.9973518157126159,0.0005467463082432364,44
153.34889618555704,4.280337955216331,0.07905006408691406,0.005100339022487641,mae,0.1,deviance,8,log2,10,0.85,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9973877493215288,0.9971355250085839,0.9973974412736855,0.9978672580149526,0.9970626123324726,0.9970302468447997,0.9973134721326704,0.000286955020533977,45
209.80591519673666,6.363526993754816,0.07598968346913655,0.0008729020860406766,mae,0.1,deviance,8,log2,10,1.0,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.9972777315569408,0.9981977027132866,0.9975449598357746,0.9961870726835869,0.996389797153918,0.9981334311906427,0.9972884491890248,0.0007775232923527608,46
1.7047336101531982,0.00921447807630674,0.06703432401021321,0.0004879129994217733,friedman_mse,0.1,deviance,5,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9973721100885008,0.9974161599011625,0.9979550379388445,0.9963126013518349,0.9966042757097066,0.9979132210295415,0.9972622343365986,0.0006156620591429787,47
277.88894522190094,11.639940010060212,0.07627137502034505,0.0004449795985427874,mae,0.1,deviance,8,sqrt,10,0.9,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9977790866271391,0.9982466414413741,0.9981330478035705,0.9957735460831648,0.9962810225329335,0.997142586256811,0.9972259884574988,0.0009291494437099503,48
1.654894471168518,0.006699056423510844,0.07117561499277751,0.007510969029525971,friedman_mse,0.1,deviance,5,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.997241178303657,0.997627593517375,0.9971290404228661,0.996728459174786,0.9965291134369915,0.9980833432824376,0.997223121356352,0.000522668542602825,49
3.727498014767965,0.012855014622395808,0.07146839300791423,0.0011964972625833953,friedman_mse,1,deviance,8,sqrt,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.9}",0.9960066492581703,0.997876513794399,0.997239143346562,0.9966796737847803,0.9971738512137225,0.9979168615355066,0.9971487821555235,0.0006649389813381874,50
1.7664297024408977,0.009205142341341727,0.0669185717900594,0.0008461821384189022,friedman_mse,0.1,deviance,5,log2,10,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'deviance', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 1.0}",0.99721385540381,0.9971046217991566,0.9974621340770113,0.9968684450812934,0.9960876766170188,0.9975205365250511,0.9970428782505568,0.00047955107812588645,51
2.658593932787577,0.01625320236298361,0.07211490472157796,0.0008483761172039032,friedman_mse,1,deviance,8,log2,10,0.9,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.9}",0.9972989011922848,0.9956952695635405,0.997808361775993,0.9975328112370608,0.9963217138972693,0.9968796910620862,0.9969227914547057,0.0007266107773651067,52
3.945639173189799,0.027461573651487273,0.07181692123413086,0.0013273738792386022,friedman_mse,1,deviance,8,sqrt,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10, 'subsample': 0.95}",0.9972195797647962,0.9982558574984143,0.996035687651711,0.9970296902937777,0.9951986417572579,0.9971718177088217,0.9968185457791298,0.0009689368904602355,53
2.796221693356832,0.023624695721365583,0.07216159502665202,0.0008963946171839642,friedman_mse,1,deviance,8,log2,10,0.95,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9952997773540784,0.9979783472850923,0.9964366493960959,0.9929877814169888,0.9986866554948879,0.9976610823635239,0.9965083822184444,0.0019189793601321874,54
2.5564523140589395,0.01808733488730363,0.07214613755544026,0.001140907674594676,friedman_mse,1,deviance,8,log2,10,0.85,"{'criterion': 'friedman_mse', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.85}",0.9948612738844453,0.9927048670467193,0.9983640448624944,0.9962922924448023,0.9975924113340378,0.9969050794270539,0.996119994833259,0.00187515738882599,55
177.03207461039224,3.1338365725487902,0.07668912410736084,0.0011917762156903303,mae,1,deviance,8,log2,10,0.95,"{'criterion': 'mae', 'learning_rate': 1, 'loss': 'deviance', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10, 'subsample': 0.95}",0.9961429244668876,0.9972182632930007,0.9956232151378133,0.994252609753852,0.9954714761107208,0.9956816337489203,0.9957316870851991,0.0008802155047568202,56
