mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_components,param_shrinkage,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.19273207982381185,0.0207052769294762,0.044086027145385745,0.0020405953913620284,2,0.1,lsqr,"{'n_components': 2, 'shrinkage': 0.1, 'solver': 'lsqr'}",0.992310186686278,0.9919880775403216,0.9901802130259474,0.9933887988572996,0.9902951722240806,0.9916900407439269,0.9921799165873251,0.9907701654906085,0.9919641772034323,0.9924141622661837,0.990369910322468,0.9923761605461344,0.989520874123554,0.9929989897506399,0.9924152785933689,0.9916574749307714,0.0011079191779628564,1
0.1930662949879964,0.007845472126747388,0.043364365895589195,0.00238145504758358,2,0.1,eigen,"{'n_components': 2, 'shrinkage': 0.1, 'solver': 'eigen'}",0.992310186686278,0.9919880775403216,0.9901802130259474,0.9933887988572996,0.9902951722240806,0.9916900407439269,0.9921799165873251,0.9907701654906085,0.9919641772034323,0.9924141622661837,0.990369910322468,0.9923761605461344,0.989520874123554,0.9929989897506399,0.9924152785933689,0.9916574749307714,0.0011079191779628564,1
0.18644351959228517,0.0037691858997373163,0.04354685147603353,0.002530192071158391,4,0.1,eigen,"{'n_components': 4, 'shrinkage': 0.1, 'solver': 'eigen'}",0.992310186686278,0.9919880775403216,0.9901802130259474,0.9933887988572996,0.9902951722240806,0.9916900407439269,0.9921799165873251,0.9907701654906085,0.9919641772034323,0.9924141622661837,0.990369910322468,0.9923761605461344,0.989520874123554,0.9929989897506399,0.9924152785933689,0.9916574749307714,0.0011079191779628564,1
0.16178472836812338,0.002646979651471139,0.04314522743225098,0.002024560769279056,4,0.1,lsqr,"{'n_components': 4, 'shrinkage': 0.1, 'solver': 'lsqr'}",0.992310186686278,0.9919880775403216,0.9901802130259474,0.9933887988572996,0.9902951722240806,0.9916900407439269,0.9921799165873251,0.9907701654906085,0.9919641772034323,0.9924141622661837,0.990369910322468,0.9923761605461344,0.989520874123554,0.9929989897506399,0.9924152785933689,0.9916574749307714,0.0011079191779628564,1
0.18736459414164225,0.010205899116200932,0.044054238001505534,0.0023801956338580215,4,0.3,eigen,"{'n_components': 4, 'shrinkage': 0.3, 'solver': 'eigen'}",0.98898159882286,0.9892881370915347,0.9873688275170694,0.9902363263704295,0.987375370215231,0.9891105291794909,0.990088966793096,0.9877221094237472,0.9882095158671549,0.9897044746721735,0.9875242707023684,0.9891087101673547,0.9877136815298707,0.9898149891448954,0.9892809612636826,0.9887685645840637,0.0009882020996157773,5
0.16841907501220704,0.005105849342530818,0.0444087028503418,0.0033189783207659028,2,0.3,lsqr,"{'n_components': 2, 'shrinkage': 0.3, 'solver': 'lsqr'}",0.98898159882286,0.9892881370915347,0.9873688275170694,0.9902363263704295,0.987375370215231,0.9891105291794909,0.990088966793096,0.9877221094237472,0.9882095158671549,0.9897044746721735,0.9875242707023684,0.9891087101673547,0.9877136815298707,0.9898149891448954,0.9892809612636826,0.9887685645840637,0.0009882020996157773,5
0.19262323379516602,0.00753112777762859,0.04245211283365886,0.0019424146941226287,2,0.3,eigen,"{'n_components': 2, 'shrinkage': 0.3, 'solver': 'eigen'}",0.98898159882286,0.9892881370915347,0.9873688275170694,0.9902363263704295,0.987375370215231,0.9891105291794909,0.990088966793096,0.9877221094237472,0.9882095158671549,0.9897044746721735,0.9875242707023684,0.9891087101673547,0.9877136815298707,0.9898149891448954,0.9892809612636826,0.9887685645840637,0.0009882020996157773,5
0.1683449427286784,0.006491330262016234,0.04318671226501465,0.002208386581081176,4,0.3,lsqr,"{'n_components': 4, 'shrinkage': 0.3, 'solver': 'lsqr'}",0.98898159882286,0.9892881370915347,0.9873688275170694,0.9902363263704295,0.987375370215231,0.9891105291794909,0.990088966793096,0.9877221094237472,0.9882095158671549,0.9897044746721735,0.9875242707023684,0.9891087101673547,0.9877136815298707,0.9898149891448954,0.9892809612636826,0.9887685645840637,0.0009882020996157773,5
0.1653066635131836,0.0036481732042684314,0.04265178044637044,0.0008990555485182775,4,0.5,lsqr,"{'n_components': 4, 'shrinkage': 0.5, 'solver': 'lsqr'}",0.9821735085674701,0.9833922276852449,0.9808883437556263,0.9835228238063067,0.9815023769376525,0.981959670497301,0.9847233175578476,0.9814353191885159,0.980716261219395,0.9835771210686483,0.981144768678362,0.9822195264452189,0.9819199549009742,0.9832846238405564,0.9826543297132802,0.9823409449241599,0.0011184460410545085,9
0.18503162066141765,0.007047952934064704,0.04374791781107585,0.00222555626564141,4,0.5,eigen,"{'n_components': 4, 'shrinkage': 0.5, 'solver': 'eigen'}",0.9821735085674701,0.9833922276852449,0.9808883437556263,0.9835228238063067,0.9815023769376525,0.981959670497301,0.9847233175578476,0.9814353191885159,0.980716261219395,0.9835771210686483,0.981144768678362,0.9822195264452189,0.9819199549009742,0.9832846238405564,0.9826543297132802,0.9823409449241599,0.0011184460410545085,9
0.18122833569844563,0.006070148108579535,0.042135429382324216,0.0020646419732136094,2,0.5,eigen,"{'n_components': 2, 'shrinkage': 0.5, 'solver': 'eigen'}",0.9821735085674701,0.9833922276852449,0.9808883437556263,0.9835228238063067,0.9815023769376525,0.981959670497301,0.9847233175578476,0.9814353191885159,0.980716261219395,0.9835771210686483,0.981144768678362,0.9822195264452189,0.9819199549009742,0.9832846238405564,0.9826543297132802,0.9823409449241599,0.0011184460410545085,9
0.1623120148976644,0.004016479438200196,0.04133861859639486,0.001490953269956857,2,0.5,lsqr,"{'n_components': 2, 'shrinkage': 0.5, 'solver': 'lsqr'}",0.9821735085674701,0.9833922276852449,0.9808883437556263,0.9835228238063067,0.9815023769376525,0.981959670497301,0.9847233175578476,0.9814353191885159,0.980716261219395,0.9835771210686483,0.981144768678362,0.9822195264452189,0.9819199549009742,0.9832846238405564,0.9826543297132802,0.9823409449241599,0.0011184460410545085,9
0.18226842880249022,0.0045804403780847075,0.0436795711517334,0.0033266238322564082,2,0.8,eigen,"{'n_components': 2, 'shrinkage': 0.8, 'solver': 'eigen'}",0.953716159067888,0.954342542411613,0.9564575574956979,0.9527934403464107,0.9574684439524134,0.9536521526951718,0.9601912170167022,0.9527654136725607,0.9520325336036162,0.9595918310663736,0.9523314625712869,0.9522403483647001,0.9551762863247347,0.9554239834041578,0.9542906450925692,0.9548316011390596,0.0025012274919481233,13
0.16124456723531086,0.003788191696678249,0.041687568028767906,0.0009282139673983303,4,0.8,lsqr,"{'n_components': 4, 'shrinkage': 0.8, 'solver': 'lsqr'}",0.953716159067888,0.954342542411613,0.9564575574956979,0.9527934403464107,0.9574684439524134,0.9536521526951718,0.9601912170167022,0.9527654136725607,0.9520325336036162,0.9595918310663736,0.9523314625712869,0.9522403483647001,0.9551762863247347,0.9554239834041578,0.9542906450925692,0.9548316011390596,0.0025012274919481233,13
0.17936727205912273,0.004778836796721021,0.044270960489908855,0.0032905412080857436,4,0.8,eigen,"{'n_components': 4, 'shrinkage': 0.8, 'solver': 'eigen'}",0.953716159067888,0.954342542411613,0.9564575574956979,0.9527934403464107,0.9574684439524134,0.9536521526951718,0.9601912170167022,0.9527654136725607,0.9520325336036162,0.9595918310663736,0.9523314625712869,0.9522403483647001,0.9551762863247347,0.9554239834041578,0.9542906450925692,0.9548316011390596,0.0025012274919481233,13
0.1625869909922282,0.004027129032604252,0.04305249849955241,0.002384490825637232,2,0.8,lsqr,"{'n_components': 2, 'shrinkage': 0.8, 'solver': 'lsqr'}",0.953716159067888,0.954342542411613,0.9564575574956979,0.9527934403464107,0.9574684439524134,0.9536521526951718,0.9601912170167022,0.9527654136725607,0.9520325336036162,0.9595918310663736,0.9523314625712869,0.9522403483647001,0.9551762863247347,0.9554239834041578,0.9542906450925692,0.9548316011390596,0.0025012274919481233,13
0.0227569580078125,0.002370067351464303,0.0,0.0,10,0.8,lsqr,"{'n_components': 10, 'shrinkage': 0.8, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,17
0.025595585505167644,0.002059115435815469,0.0,0.0,2,0.1,svd,"{'n_components': 2, 'shrinkage': 0.1, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,18
0.02597181002298991,0.002021493602680978,0.0,0.0,10,0.5,lsqr,"{'n_components': 10, 'shrinkage': 0.5, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,19
0.0243012269337972,0.0027803394255127623,0.0,0.0,10,0.5,eigen,"{'n_components': 10, 'shrinkage': 0.5, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,20
0.022496795654296874,0.001713021607923752,0.0,0.0,10,0.8,eigen,"{'n_components': 10, 'shrinkage': 0.8, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,21
0.02462345759073893,0.0021663791478366214,0.0,0.0,10,0.5,svd,"{'n_components': 10, 'shrinkage': 0.5, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,22
0.02514328956604004,0.0022979896430946603,0.0,0.0,10,0.3,eigen,"{'n_components': 10, 'shrinkage': 0.3, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,23
0.02269264856974284,0.0026463765270726687,0.0,0.0,10,0.3,lsqr,"{'n_components': 10, 'shrinkage': 0.3, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,24
0.024596230189005534,0.0023045786124584132,0.0,0.0,10,0.8,svd,"{'n_components': 10, 'shrinkage': 0.8, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,25
0.023780361811319987,0.0015054387307401967,0.0,0.0,15,0.1,svd,"{'n_components': 15, 'shrinkage': 0.1, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,26
0.025446319580078126,0.001272104876590731,0.0,0.0,15,0.3,lsqr,"{'n_components': 15, 'shrinkage': 0.3, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,27
0.0257050355275472,0.001783980363764822,0.0,0.0,15,0.1,eigen,"{'n_components': 15, 'shrinkage': 0.1, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,28
0.02602380116780599,0.0013557352190152606,0.0,0.0,15,0.3,svd,"{'n_components': 15, 'shrinkage': 0.3, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,29
0.022375742594401043,0.0023394441209364136,0.0,0.0,10,0.3,svd,"{'n_components': 10, 'shrinkage': 0.3, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,30
0.024991289774576823,0.002764878034195239,0.0,0.0,15,0.3,eigen,"{'n_components': 15, 'shrinkage': 0.3, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,31
0.023533121744791666,0.0020130922039210256,0.0,0.0,15,0.5,svd,"{'n_components': 15, 'shrinkage': 0.5, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,32
0.0246826171875,0.0020933435784986124,0.0,0.0,15,0.5,lsqr,"{'n_components': 15, 'shrinkage': 0.5, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,33
0.024076223373413086,0.0022547516939329976,0.0,0.0,15,0.5,eigen,"{'n_components': 15, 'shrinkage': 0.5, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,34
0.02546842892964681,0.0019071446938893814,0.0,0.0,15,0.8,svd,"{'n_components': 15, 'shrinkage': 0.8, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,35
0.02509784698486328,0.001995755132865552,0.0,0.0,15,0.1,lsqr,"{'n_components': 15, 'shrinkage': 0.1, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,36
0.021542167663574217,0.0012430320748288539,0.0,0.0,10,0.1,eigen,"{'n_components': 10, 'shrinkage': 0.1, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,37
0.022664419809977212,0.002242448265988912,0.0,0.0,6,0.3,eigen,"{'n_components': 6, 'shrinkage': 0.3, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,38
0.023967838287353514,0.002127853060807689,0.0,0.0,10,0.1,svd,"{'n_components': 10, 'shrinkage': 0.1, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,39
0.024401092529296876,0.002571298100841068,0.0,0.0,2,0.3,svd,"{'n_components': 2, 'shrinkage': 0.3, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,40
0.023268699645996094,0.0007207870283612204,0.0,0.0,2,0.5,svd,"{'n_components': 2, 'shrinkage': 0.5, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,41
0.022636016209920246,0.0017287132317140767,0.0,0.0,2,0.8,svd,"{'n_components': 2, 'shrinkage': 0.8, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,42
0.02359148661295573,0.0015894572119712828,0.0,0.0,4,0.1,svd,"{'n_components': 4, 'shrinkage': 0.1, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,43
0.023259321848551433,0.002311048779783181,0.0,0.0,4,0.3,svd,"{'n_components': 4, 'shrinkage': 0.3, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,44
0.022607707977294923,0.0019826570758004983,0.0,0.0,4,0.5,svd,"{'n_components': 4, 'shrinkage': 0.5, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,45
0.023949209849039713,0.0031603310586707815,0.0,0.0,4,0.8,svd,"{'n_components': 4, 'shrinkage': 0.8, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,46
0.023233763376871743,0.00176318146201424,0.0,0.0,6,0.1,svd,"{'n_components': 6, 'shrinkage': 0.1, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,47
0.023287121454874674,0.001769157110130201,0.0,0.0,6,0.1,lsqr,"{'n_components': 6, 'shrinkage': 0.1, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,48
0.02327132225036621,0.0024778922245822775,0.0,0.0,6,0.1,eigen,"{'n_components': 6, 'shrinkage': 0.1, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,49
0.023421494166056316,0.002198058613227466,0.0,0.0,6,0.3,svd,"{'n_components': 6, 'shrinkage': 0.3, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,50
0.022589381535847983,0.00195471709211367,0.0,0.0,6,0.3,lsqr,"{'n_components': 6, 'shrinkage': 0.3, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,51
0.023962004979451498,0.0020138004463478502,0.0,0.0,15,0.8,lsqr,"{'n_components': 15, 'shrinkage': 0.8, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,52
0.021580632527669272,0.0015736159076402611,0.0,0.0,6,0.5,svd,"{'n_components': 6, 'shrinkage': 0.5, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,53
0.024803797403971355,0.0018998167050675798,0.0,0.0,6,0.5,lsqr,"{'n_components': 6, 'shrinkage': 0.5, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,54
0.023595555623372396,0.001781091298604816,0.0,0.0,6,0.5,eigen,"{'n_components': 6, 'shrinkage': 0.5, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,55
0.02443671226501465,0.005452931269044211,0.0,0.0,6,0.8,svd,"{'n_components': 6, 'shrinkage': 0.8, 'solver': 'svd'}",,,,,,,,,,,,,,,,,,56
0.023874632517496743,0.001734930375735241,0.0,0.0,6,0.8,lsqr,"{'n_components': 6, 'shrinkage': 0.8, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,57
0.023991950352986655,0.0022985595627131035,0.0,0.0,6,0.8,eigen,"{'n_components': 6, 'shrinkage': 0.8, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,58
0.021789153416951496,0.0016557556476174385,0.0,0.0,10,0.1,lsqr,"{'n_components': 10, 'shrinkage': 0.1, 'solver': 'lsqr'}",,,,,,,,,,,,,,,,,,59
0.02014931042989095,0.001986626430472823,0.0,0.0,15,0.8,eigen,"{'n_components': 15, 'shrinkage': 0.8, 'solver': 'eigen'}",,,,,,,,,,,,,,,,,,60
